
t_rule
ruleId	ruleName	conditionIds	actionIds	dayofweeks	starttime	endtime	userId	sceneid
2082	if air conditioner-living room temperature is equal to 26, then router-living room mode is through wall mode	1959	2129	1,2,3,4,5,6,7	23:00:00	20:00:00	137	1
2083	If PM2.5 dust detector - living room PM2.5 concentration is greater than or equal to moderate pollution (115-150), then the window - living room equipment status is closed	1960	2130	1,2,3,4,5,6,7	00:00:00	23:59:59	82	1
2084	If the computer-office screen brightness is equal to 0, then the state of the water dispenser device is on	1961	2131	1,2,3,4,5,6,7	00:00:00	23:59:59	137	2
2085	If the window-living room equipment status is equal to open, then PM2.5 dust detector-living room equipment status is open	1962	2132	1,2,3,4,5,6,7	00:00:00	23:59:59	82	1
2086	if lights-bedroom device status is equal to open, then windows-bedroom device status is open	1963	2133	1,2,3,4,5,6,7	00:00:00	23:59:59	137	3
2087	if PM2.5 dust detector - living room PM2.5 concentration is greater than or equal to moderate pollution (115-150), then air purifier - living room timing is 2.0H	1964	2134	1,2,3,4,5,6,7	00:00:00	23:59:00	82	1
2088	If the electric fan - the living room equipment status is equal to the first gear, then the air purifier - the living room fan speed is low gear	1965	2135	1,2,3,4,5,6,7	00:00:00	23:59:59	82	1
2089	If the TV wall lamp - the living room equipment status is equal to open, then the electric curtain - the living room equipment status is closed	1966	2136	1,2,3,4,5,6,7	00:00:00	23:59:59	82	1
2090	if air conditioner - bedroom temperature is greater than or equal to 29, then electric curtain - bedroom device status is open	1967	2137	1,2,3,4,5,6,7	00:00:00	12:00:00	138	3
2091	If smoke detector - living room smoke detection is equal to smoke, then sound and light alarm - living room equipment status is open	1968	2138	1,2,3,4,5,6,7	00:00:00	23:59:59	82	1
2092	If the TV-living room device status is equal to ON, then the TV wall lamp-living room device status is ON	1969	2139	1,2,3,4,5,6,7	00:00:00	23:59:59	82	1
2093	if air conditioner-living room equipment status is equal to cooling mode, then electric fan-living room equipment status is off	1970	2140	1,2,3,4,5,6,7	00:00:00	23:59:59	82	1
2094	if the air conditioner-living room equipment status is equal to the dehumidification mode, then the humidifier-living room equipment status is off	1971	2141	1,2,3,4,5,6,7	00:00:00	23:59:59	82	1
2096	if Lighting - bedroom device status is equal to off, then motorized curtains - bedroom device status is off	1974	2143	1,2,3,4,5,6,7	22:00:00	06:00:00	81	3
2097	If PM2.5 dust detector - living room PM2.5 concentration is greater than or equal to heavy pollution (150-250), then electric fan - living room equipment status is third gear	1975	2144	1,2,3,4,5,6,7	00:00:00	12:00:00	138	1
2098	if infrared human body sensor - human body detection in the living room is equal to someone, smart door lock - the state of the living room device is equal to off, lighting - the state of the living room device is equal to off, then sound and light alarm - the state of the living room device is open	1978, 1977, 1976	2145	1,2,3,4,5,6,7	00:00:00	23:59:59	82	1
2099	if smart door lock-office device status is equal to open, then air conditioner-office device status is automatic mode	1979	2146	1,2,3,4,5	08:00:00	18:00:00	81	2
2100	If the sweeping robot-living room equipment status is equal to start, then the air purifier-living room timing time is 0.5H	1980	2150	1,2,3,4,5,6,7	00:00:00	23:59:59	137	1
2101	If the sweeping robot-living room equipment status is equal to start, then the humidifier-living room timing is 0.5h	1980	2149	1,2,3,4,5,6,7	00:00:00	23:59:59	137	1
2102	If the sweeping robot-living room equipment status is equal to start, then the air purifier-living room wind speed is mid-range	1980	2148	1,2,3,4,5,6,7	00:00:00	23:59:59	137	1
2103	If the robot vacuum-living room device status is equal to start, then the humidifier-living room device status is on	1980	2147	1,2,3,4,5,6,7	00:00:00	23:59:59	137	1
2104	if the infrared human body sensor - the status of the living room equipment is equal to open, then the weather detector - the status of the living room equipment is open	1981	2153	1,2,3,4,5,6,7	00:00:00	23:59:59	137	1
2105	if the infrared human body sensor - the status of the living room device is equal to on, then the smoke detector - the status of the living room device is on	1981	2152	1,2,3,4,5,6,7	00:00:00	23:59:59	137	1
2106	if the infrared human body sensor - the status of the living room device is equal to open, then the temperature sensor - the status of the living room device is open	1981	2151	1,2,3,4,5,6,7	00:00:00	23:59:59	137	1
2107	if the infrared human body sensor - the human body detection in the living room is equal to someone, then the light - the status of the living room device is on	1982	2154	1,2,3,4,5,6,7	18:00:00	00:00:00	81	1
2108	if temperature sensor - living room temperature is greater than or equal to 30, weather detector - living room weather is equal to rainy days, infrared human body sensor - living room human body detection is equal to someone, then air conditioner - living room temperature is 26	1985, 1984, 1983	2156	1,2,3,4,5,6,7	00:00:00	23:59:59	82	1
2109	If temperature sensor - living room temperature is greater than or equal to 30, weather detector - living room weather is equal to rainy day, infrared human body sensor - living room human body detection is equal to someone, then air conditioner - living room equipment status is dehumidification mode	1985, 1984, 1983	2155	1,2,3,4,5,6,7	00:00:00	23:59:59	82	1
2110	if infrared human sensor-office device status is equal to on, then temperature sensor-office device status is on	1986	2157	1,2,3,4,5,6,7	00:00:00	23:59:59	137	2
2111	If PM2.5 dust detector - living room PM2.5 concentration is greater than excellent (0-35), then air purifier - living room equipment status is open	1987	2158	1,2,3,4,5,6,7	00:00:00	00:00:00	81	1
2112	if infrared human sensor-office human detection is equal to someone, then windows-office device status is open	1988	2159	1,2,3,4,5,6,7	00:00:00	23:59:59	137	2
2113	if temperature sensor - living room temperature is greater than or equal to 30, weather detector - living room weather is equal to sunny day, infrared human body sensor - living room human body detection is equal to someone, then air conditioner - living room temperature is 26	1991, 1990, 1989	2161	1,2,3,4,5,6,7	00:00:00	23:59:59	82	1
2114	if temperature sensor - living room temperature is greater than or equal to 30, weather detector - living room weather is equal to sunny day, infrared human body sensor - living room human body detection is equal to someone, then air conditioner - living room equipment status is cooling mode	1991, 1990, 1989	2160	1,2,3,4,5,6,7	00:00:00	23:59:59	82	1
2115	if temperature sensor - bedroom temperature is greater than or equal to 28, then air conditioner - bedroom equipment status is cooling mode	1992	2162	1,2,3,4,5,6,7	00:00:00	23:59:00	81	3
2116	if air purifier-office device status is equal to on, then humidifier-office device status is on	1993	2166	1,2,3,4,5,6,7	00:00:00	23:59:59	137	2
2117	if air purifier-office equipment status is equal to on, then humidifier-office timing is 0.5h	1993	2165	1,2,3,4,5,6,7	00:00:00	23:59:59	137	2
2118	if air purifier-office equipment status is equal to on, then air purifier-office timing is 2.5H	1993	2164	1,2,3,4,5,6,7	00:00:00	23:59:59	137	2
2119	if air purifier-office device status is equal to on, then air purifier-office fan speed is automatic	1993	2163	1,2,3,4,5,6,7	00:00:00	23:59:59	137	2
2120	if the water dispenser device status is equal to ON, then the humidifier-office device status is ON	1994	2167	1,2,3,4,5	08:00:00	18:00:00	81	2
2121	if the weather detector - the weather in the bedroom is equal to snow, then the heating - the state of the bedroom equipment is on	1995	2168	1,2,3,4,5,6,7	00:00:00	23:59:59	82	3
2122	If the infrared human body sensor-human body detection in the living room is equal to someone, then the router-living room device status is open	1996	2169	1,2,3,4,5,6,7	00:00:00	23:59:00	81	1
2123	if smart door lock-office device status is equal to off, then computer-office device status is off	1997	2170	1,2,3,4,5,6,7	00:00:00	23:59:00	81	2
2124	if window-bedroom device status is equal to closed, then motorized curtains-bedroom device status is closed	1998	2172	1,2,3,4,5,6,7	20:05:00	23:05:00	137	3
2125	if the window-bedroom device state is equal to off, then the wall lamp-bedroom device state is open	1998	2171	1,2,3,4,5,6,7	20:05:00	23:05:00	137	3
2126	if infrared human body sensor-office human detection is equal to someone, then motorized curtains-office equipment status is open	1999	2173	1,2,3,4,5	08:00:00	23:59:00	81	2
2127	If the infrared human body sensor-human body detection in the living room is greater than or equal to someone, then the heater-living room device status is open	2000	2174	1,2,3,4,5,6,7	00:00:00	12:00:00	138	1
2128	if windows-office equipment status is equal to closed, then motorized curtains-office equipment status is closed	2001	2175	1,2,3,4,5	00:00:00	23:59:59	82	2
2129	if the weather detector - the weather in the bedroom is equal to the haze, then the electric curtain - the state of the bedroom equipment is closed	2002	2176	1,2,3,4,5,6,7	00:00:00	23:59:00	81	3
2130	if infrared human body sensor-office human body detection is equal to someone, then air purifier-office device status is on	2003	2177	1,2,3,4,5	09:00:00	18:00:00	82	2
2133	if the smart socket-office device status is equal to ON, then the water dispenser device status is ON	2006	2180	1,2,3,4,5	09:00:00	18:00:00	82	2
2134	If the infrared human body sensor-office human body detection is equal to no one, then the air purifier-office device status is off	2007	2181	1,2,3,4,5	09:00:00	18:00:00	82	2
2135	if smart door lock-office device status is equal to off, infrared human body sensor-office human body detection is equal to no one, then light-office device status is off	2009, 2008	2183	1,2,3,4,5	18:00:00	23:59:00	82	2
2136	if smart door lock-office device status is equal to off, infrared human body sensor-office human body detection is equal to no one, then smart socket-office device status is off	2009, 2008	2182	1,2,3,4,5	18:00:00	23:59:00	82	2
2137	if temperature sensor - bedroom temperature is greater than or equal to 30, weather detector - bedroom weather is equal to sunny day, then electric curtain - bedroom device status is closed	2011, 2010	2186	1,2,3,4,5,6,7	00:00:00	23:59:59	82	3
2138	if temperature sensor - bedroom temperature is greater than or equal to 30, weather detector - bedroom weather is equal to sunny, then window - bedroom device status is closed	2011, 2010	2185	1,2,3,4,5,6,7	00:00:00	23:59:59	82	3
2139	if temperature sensor - bedroom temperature is greater than or equal to 30, weather detector - bedroom weather is equal to sunny day, then air conditioner - bedroom equipment status is cooling mode	2011, 2010	2184	1,2,3,4,5,6,7	00:00:00	23:59:59	82	3
2140	if light-bedroom device status is equal to on, then temperature sensor-bedroom device status is on	2012	2189	1,2,3,4,5,6,7	00:00:00	23:59:59	137	3
2141	if light-bedroom device status is equal to on, then wall lamp-bedroom device status is on	2012	2188	1,2,3,4,5,6,7	00:00:00	23:59:59	137	3
2142	if light - bedroom device status is equal to on, then smart socket - bedroom device status is on	2012	2187	1,2,3,4,5,6,7	00:00:00	23:59:59	137	3
2143	If the weather detector - the living room weather is greater than or equal to the rainy day, then the window - the living room equipment status is closed	2013	2190	1,2,3,4,5,6,7	00:00:00	23:59:59	82	1
2144	if the weather detector - the weather in the bedroom is greater than or equal to the rainy day, then the window - the state of the bedroom equipment is closed	2014	2191	1,2,3,4,5,6,7	00:00:00	23:59:59	82	3
2145	If the weather detector - the living room weather is greater than or equal to the rainy day, then the window - the living room equipment status is closed	2015	2192	1,2,3,4,5,6,7	00:00:00	12:00:00	138	1
2146	if temperature sensor - office temperature is greater than or equal to 29, then air conditioner - office temperature is 20	2016	2193	1,2,3,4,5	00:00:00	12:00:00	138	2
2147	if infrared human sensor-office human detection equals no one, then smart door lock-office device status is off	2017	2194	1,2,3,4,5	00:00:00	12:00:00	138	2
2148	if the sound and light alarm - the state of the living room device is equal to on, then the light - the state of the living room device is off	2018	2195	1,2,3,4,5,6,7	00:00:00	12:00:00	138	1
2149	if temperature sensor - bedroom temperature is greater than or equal to 29, then air conditioner - bedroom temperature is 20	2019	2196	1,2,3,4,5,6,7	00:00:00	12:00:00	138	3
2150	if the weather detector-bedroom weather is equal to sandstorm, then the window-bedroom device status is closed	2020	2197	1,2,3,4,5,6,7	00:00:00	12:00:00	138	3
2151	If the fan-living room equipment status is equal to the second gear, then the TV wall lamp-living room equipment status is on	2021	2198	1,2,3,4,5	01:10:00	03:50:00	84	1
2152	if motorized curtains-office equipment status is equal to open, then computer-office equipment status is open	2022	2199	1,2,3,4,5,6,7	07:00:00	23:00:00	84	2
2153	if the electric curtain-living room device status is equal to open, then the window-living room device status is open	2023	2200	1,2,3,4,5,6,7	00:00:00	23:59:00	84	1
2154	If the TV wall lamp-living room device status is equal to on, then the TV-living room device status is on	2024	2201	1,2,3,4,5,6,7	00:00:00	23:59:00	84	1
2155	if motorized curtains-bedroom device status is equal to open, then window-bedroom device status is open	2025	2202	1,2,3,4,5,6,7	07:00:00	22:00:00	84	3
2156	if lights-office equipment status is equal to on, then air conditioner-office equipment status is in automatic mode	2026	2203	1,2,3,4,5,6,7	00:10:00	23:59:00	84	2
2157	if light-office device status is equal to on, then computer-office device status is on	2027	2204	1,2,3,4,5,6,7	08:00:00	23:59:00	84	2
2158	if temperature sensor - living room temperature is greater than 28, then air conditioner - living room temperature is 26	2028	2205	1,2,3,4,5,6,7	00:00:00	23:59:00	84	1
2159	if temperature sensor - office temperature is greater than 28, then air conditioner - office temperature is 24	2029	2206	1,2,3,4,5,6,7	07:00:00	23:00:00	84	2
2160	if the window-living room device state is equal to open, then the window-living room device state is open	2030	2207	1	00:45:00	18:49:00	139	1
2161	if motorized curtain-living room device status is equal to open, then motorized curtain-living room device status is open	2031	2208	2	20:49:00	00:49:00	139	1
2162	if the electric fan-living room equipment status is less than or equal to the first gear, then the electric fan-living room equipment status is the first gear	2032	2209	3	23:50:00	03:50:00	139	1
2163	if temperature sensor - bedroom temperature is less than 18, then electric blanket - bedroom equipment status is low	2033	2210	1,2,3,4,5,6,7	00:00:00	23:59:00	84	3
2164	if infrared human body sensor-office human detection is equal to someone, then humidifier-office device status is on	2034	2211	1,2,3,4,5,6,7	00:00:00	23:59:00	84	2
2165	if smoke detector-living room smoke detection is equal to smoke, then air purifier-living room device status is on	2035	2212	1,2,3,4,5,6,7	00:00:00	23:59:00	84	1
2166	if air conditioner-living room device status is equal to cooling mode, then humidifier-living room device status is on	2036	2213	1,2,3,4,5,6,7	00:00:00	23:59:59	126	1
2167	if air conditioner-bedroom device status is equal to cooling mode, then humidifier-bedroom device status is on	2037	2214	1,2,3,4,5,6,7	00:00:00	23:59:59	126	3
2168	If PM2.5 dust detector - living room PM2.5 concentration is greater than or equal to moderate pollution (115-150), then air purifier - living room equipment status is open	2038	2215	1,2,3,4,5,6,7	00:00:00	23:59:59	126	1
2169	if projector-living room device status is equal to off, then lights-living room device status is off	2039	2216	1,2,3,4,5,6,7	00:00:00	23:59:59	126	1
2170	if projector-living room device status is equal to open, then motorized curtains-living room device status is closed	2040	2217	1,2,3,4,5,6,7	00:00:00	23:59:59	126	1
2171	if the air conditioner-living room equipment status is equal to the cooling mode, then the window-living room equipment status is closed	2041	2218	1,2,3,4,5,6,7	00:00:00	23:59:59	126	1
2172	if air conditioner-bedroom device status is equal to cooling mode, then window-bedroom device status is closed	2042	2219	1,2,3,4,5,6,7	00:00:00	23:59:59	126	3
2173	if lights - bedroom device status is equal to off, then TV - bedroom screen brightness is 4	2043	2220	1,2,3,4,5,6,7	00:00:00	23:59:59	126	3
2174	if the window-living room equipment status is equal to open, then the electric curtain-living room equipment status is open	2044	2221	1,2,3,4,5,6,7	00:00:00	23:59:59	120	1
2178	if air purifier-living room device status is equal to open, then air purifier-living room fan speed is automatic	2048	2225	1,2,3,4,5,6,7	08:00:00	10:00:00	140	1
2179	If the router-living room device status is equal to open, then the router-living room mode is through-the-wall mode	2049	2226	1,2,3,4,5,6,7	00:00:00	23:59:00	140	1
2180	if temperature sensor - living room temperature is greater than 33, then air conditioner - living room timing time is 2.0H	2050	2228	1,2,3,4,5,6,7	00:00:00	23:59:00	140	1
2181	if temperature sensor - living room temperature is greater than 33, then air conditioner - living room temperature is 26	2050	2227	1,2,3,4,5,6,7	00:00:00	23:59:00	140	1
2182	if windows-office device status is equal to open, then air conditioner-office device status is off	2051	2229	1,2,3,4,5,6,7	00:00:00	23:59:59	140	2
2183	if temperature sensor - office temperature is greater than or equal to 33, then air conditioner - office temperature is 26	2052	2231	1,2,3,4,5	08:00:00	17:00:00	140	2
2184	if temperature sensor-office temperature is greater than or equal to 33, then air conditioner-office equipment status is cooling mode	2052	2230	1,2,3,4,5	08:00:00	17:00:00	140	2
2185	if temperature sensor-office temperature is less than or equal to 10, then heater-office device status is on	2053	2232	1,2,3,4,5	08:00:00	17:00:00	140	2
2186	If PM2.5 dust detector - living room PM2.5 concentration is greater than or equal to light pollution (75-115), then air purifier - living room wind speed is low	2054	2234	1,2,3,4,5,6,7	00:00:00	23:59:00	140	1
2187	If PM2.5 dust detector - living room PM2.5 concentration is greater than or equal to light pollution (75-115), then air purifier - living room equipment status is open	2054	2233	1,2,3,4,5,6,7	00:00:00	23:59:00	140	1
2188	if smoke detector - smoke detection in living room is equal to smoke, then electric fan - living room equipment status is the second gear	2055	2235	1,2,3,4,5,6,7	00:00:00	23:59:00	140	1
2189	if infrared human sensor-office human detection is equal to someone, then computer-office screen brightness is 4	2056	2237	1,2,3,4,5,6,7	00:00:00	23:59:00	140	2
2190	if the infrared human body sensor-office human detection is equal to someone, then the computer-office device status is on	2056	2236	1,2,3,4,5,6,7	00:00:00	23:59:00	140	2
2191	if infrared human body sensor-office human detection is equal to someone, then smart door lock-office device status is open	2057	2239	1,2,3,4,5,6,7	00:00:00	23:59:00	140	2
2192	if infrared human body sensor-office human body detection is equal to someone, then the state of the water dispenser device is open	2057	2238	1,2,3,4,5,6,7	00:00:00	23:59:00	140	2
2193	if temperature sensor - bedroom temperature is greater than or equal to 26, then air conditioner - bedroom temperature is 26	2058	2240	1,2,3,4,5,6,7	22:10:00	07:00:00	140	3
2194	if the weather detector-bedroom weather is equal to haze, the weather detector-bedroom weather is equal to snow, then the window-bedroom device status is closed	2060, 2059	2241	1,2,3,4,5,6,7	00:00:00	23:59:00	140	3
2195	If PM2.5 dust detector - living room PM2.5 concentration is equal to excellent (0-35), then PM2.5 dust detector - living room equipment status is open	2061	2242	1,2	07:00:00	14:59:00	128	1
2196	if temperature sensor - living room temperature is greater than 26, then air conditioner - living room equipment status is heating mode	2062	2243	1,2,3,4,5,6,7	00:00:00	23:59:59	119	1
2197	if the wall lamp-bedroom device status is equal to ON, then the TV-bedroom device status is ON	2063	2244	1,2,3,4,5,6,7	00:00:00	23:59:00	140	3
2198	if the computer-office device status is equal to on, then the computer-office screen brightness is 0	2064	2245	1,2,3,4,5	12:00:00	14:30:00	119	2
2199	if lights-bedroom device status is equal to on, then lights-bedroom device status is off	2065	2246	1,2,3,4,5,6,7	22:00:00	23:59:59	119	3
2200	if heating-bedroom device status is equal to on, then air conditioner-bedroom device status is off	2066	2247	1,2,3,4,5,6,7	00:00:00	23:59:00	140	3
2201	If PM2.5 dust detector - living room PM2.5 concentration is equal to moderate pollution (115-150), then air purifier - living room equipment status is on	2067	2248	1,2,3,4,5,6,7	00:00:00	23:59:59	119	1
2202	if the infrared human body sensor - the human body detection in the living room is equal to someone, then the light - the status of the living room device is on	2068	2249	1,2,3,4,5,6,7	00:00:00	06:07:00	119	1
2203	if window-bedroom device status is equal to open, then motorized curtains-bedroom device status is open	2069	2250	1,2,3,4,5,6,7	00:00:00	23:59:00	140	3
2204	If smoke detector - living room smoke detection is equal to smoke, then sound and light alarm - living room equipment status is open	2070	2251	1,2,3,4,5,6,7	00:00:00	23:59:59	119	1
2205	If the smart door lock - the state of the living room device is equal to open, then the light - the state of the entrance device is open	2071	2252	1,2,3,4,5,6,7	00:00:00	23:59:59	119	1
2206	if the heating-bedroom device state is equal to open, then the window-bedroom device state is closed	2072	2253	1,2,3,4,5,6,7	00:00:00	23:59:00	140	3
2207	if the state of the water dispenser device is equal to open, then the state of the water dispenser device is closed	2073	2254	1,2,3,4,5,6,7	22:00:00	07:30:00	119	2
2208	if the window-living room equipment status is equal to open, the infrared human body sensor-living room equipment status is equal to open, the temperature sensor-living room equipment status is equal to open, the smart door lock-living room equipment status is greater than or equal to open, the weather detector-living room weather is equal to sunny day, then Temperature Sensor - Living Room Device Status is On	2078, 2077, 2076, 2075, 2074	2259	1,2,3,4,5,6,7	00:00:00	23:59:59	128	1
2209	if the window-living room equipment status is equal to open, the infrared human body sensor-living room equipment status is equal to open, the temperature sensor-living room equipment status is equal to open, the smart door lock-living room equipment status is greater than or equal to open, the weather detector-living room weather is equal to sunny day, then TV wall lamp - living room equipment status is 8	2078, 2077, 2076, 2075, 2074	2258	1,2,3,4,5,6,7	00:00:00	23:59:59	128	1
2210	if the window-living room equipment status is equal to open, the infrared human body sensor-living room equipment status is equal to open, the temperature sensor-living room equipment status is equal to open, the smart door lock-living room equipment status is greater than or equal to open, the weather detector-living room weather is equal to sunny day, then Heater-living room device status is on	2078, 2077, 2076, 2075, 2074	2257	1,2,3,4,5,6,7	00:00:00	23:59:59	128	1
2211	if the window-living room equipment status is equal to open, the infrared human body sensor-living room equipment status is equal to open, the temperature sensor-living room equipment status is equal to open, the smart door lock-living room equipment status is greater than or equal to open, the weather detector-living room weather is equal to sunny day, then TV - Living room screen brightness is 5	2078, 2077, 2076, 2075, 2074	2256	1,2,3,4,5,6,7	00:00:00	23:59:59	128	1
2212	if the window-living room equipment status is equal to open, the infrared human body sensor-living room equipment status is equal to open, the temperature sensor-living room equipment status is equal to open, the smart door lock-living room equipment status is greater than or equal to open, the weather detector-living room weather is equal to sunny day, then Window - Living room device status is open	2078, 2077, 2076, 2075, 2074	2255	1,2,3,4,5,6,7	00:00:00	23:59:59	128	1
2213	if the water dispenser device status is equal to off, then the water dispenser device status is on	2079	2260	1,2,3,4,5,6,7	07:31:00	21:59:00	119	2
2214	If the state of the sweeping robot-living room device is equal to start, then the sweeping robot-living room device state is off	2080	2261	1,2,3,4,5,6,7	22:11:00	23:59:59	119	1
2215	if electric blanket-bedroom equipment status is equal to high-grade, electric blanket-bedroom equipment status is equal to medium-grade, then electric blanket-bedroom equipment status is low-grade	2082,2081	2262	1,2,3,4,5,6,7	02:00:00	23:59:59	119	3
2216	if light-office device status is equal to on, then light-office device status is off	2083	2263	1,2,3,4,5,6,7	13:00:00	14:30:00	119	2
2217	if music alarm - bedroom volume is less than 10, then music alarm - bedroom volume is 10	2084	2264	1,2,3,4,5,6,7	05:00:00	23:59:59	119	3
2218	if the printer-office device status is equal to on, then the printer-office device status is off	2085	2265	6,7	00:00:00	23:59:59	119	2
2219	If the TV-living room device status is equal to on, then the smart audio-living room device status is on	2086	2266	1,2,3,4,5,6,7	00:00:00	23:59:59	119	1
2220	If the projector-living room device status is equal to open, then the smart speaker-living room device status is open	2087	2267	1,2,3,4,5,6,7	00:00:00	23:59:59	119	1
2221	if the weather detector - the living room weather is equal to sunny day, then the electric curtain - the living room equipment status is open	2088	2268	1,2,3,4,5,6,7	09:00:00	19:30:00	119	1
2222	if temperature sensor - bedroom temperature is less than 10, then heating - bedroom device status is on	2089	2269	1,2,3,4,5,6,7	00:00:00	23:59:59	119	3
2223	if heater-office device status is equal to on, then air conditioner-office device status is off	2090	2270	1,2,3,4,5,6,7	00:00:00	23:59:59	119	2
2224	if windows-office device status equals open, printer-office device state equals on, air conditioner-office temperature equals 20, water dispenser device state equals on, smart socket-office device state equals on, air purifier-office fan speed equals low, then Computer - Office screen brightness is 6	2096, 2095, 2094, 2093, 2092, 2091	2277	1,2,3,4,5,6,7	00:00:00	23:59:59	128	2
2225	if windows-office device status equals open, printer-office device state equals on, air conditioner-office temperature equals 20, water dispenser device state equals on, smart socket-office device state equals on, air purifier-office fan speed equals low, then Humidifier - Office timer is 2.5h	2096, 2095, 2094, 2093, 2092, 2091	2276	1,2,3,4,5,6,7	00:00:00	23:59:59	128	2
2226	if windows-office device status equals open, printer-office device status equals on, air conditioner-office temperature equals 20, water dispenser device status equals on, smart socket-office device status equals on, air purifier-office fan speed equals low, then Air Conditioning - Office fan speed is low	2096, 2095, 2094, 2093, 2092, 2091	2275	1,2,3,4,5,6,7	00:00:00	23:59:59	128	2
2227	if windows-office device status equals open, printer-office device state equals on, air conditioner-office temperature equals 20, water dispenser device state equals on, smart socket-office device state equals on, air purifier-office fan speed equals low, then Smart Door Lock - Office Device Status is Open	2096, 2095, 2094, 2093, 2092, 2091	2274	1,2,3,4,5,6,7	00:00:00	23:59:59	128	2
2228	if windows-office device status equals open, printer-office device state equals on, air conditioner-office temperature equals 20, water dispenser device state equals on, smart socket-office device state equals on, air purifier-office fan speed equals low, then Lights - Office Equipment Status is On	2096, 2095, 2094, 2093, 2092, 2091	2273	1,2,3,4,5,6,7	00:00:00	23:59:59	128	2
2229	if windows-office device status equals open, printer-office device state equals on, air conditioner-office temperature equals 20, water dispenser device state equals on, smart socket-office device state equals on, air purifier-office fan speed equals low, then Electric curtains - office equipment status is open	2096, 2095, 2094, 2093, 2092, 2091	2272	1,2,3,4,5,6,7	00:00:00	23:59:59	128	2
2230	if windows-office device status equals open, printer-office device status equals on, air conditioner-office temperature equals 20, water dispenser device status equals on, smart socket-office device status equals on, air purifier-office fan speed equals low, then Air Purifier - Office Equipment Status is On	2096, 2095, 2094, 2093, 2092, 2091	2271	1,2,3,4,5,6,7	00:00:00	23:59:59	128	2
2231	if air conditioner-office equipment status is equal to cooling mode, then desk lamp-office equipment status is off	2097	2278	1,2,3,4,5,6,7	00:00:00	23:59:59	119	2
2232	if windows-office device status is equal to on, then humidifier-office device status is off	2098	2279	1,2,3,4,5,6,7	00:00:00	23:59:59	119	2
2233	if wall lamp-bedroom device status is equal to on, then light-bedroom device status is off	2099	2280	1,2,3,4,5,6,7	00:00:00	23:59:59	119	3
2234	if the weather detector - the weather in the bedroom is equal to the sandstorm, then the electric curtain - the state of the bedroom equipment is closed	2100	2281	1,2,3,4,5,6,7	00:00:00	23:59:59	119	3
2235	if lamp-office device status is equal to on, then windows-office device status is off	2101	2282	1,2,3,4,5,6,7	00:00:00	23:59:59	119	2
2236	if projector-living room device status is equal to open, then motorized curtains-living room device status is closed	2102	2283	1,2,3,4,5,6,7	00:00:00	23:59:59	119	1
2237	If infrared human body sensor - living room human detection is equal to someone, then sound and light alarm - living room equipment status is open	2103	2284	1,2,3,4,5,6,7	13:30:00	23:59:59	119	1
2238	If the sweeping robot-living room device status is equal to start, then the router-living room mode is through the wall mode	2104	2285	1,2,3,4,5,6,7	00:00:00	23:59:59	119	1
2239	if wall lamp - bedroom device status is equal to open, electric curtain - bedroom device status is equal to open, TV - bedroom device status is equal to open, music alarm clock - bedroom device status is equal to open, temperature sensor - bedroom device status is equal to open, lighting - bedroom device status is equal to open Status equals ON, then Electric Blanket - Bedroom device status is ON	2110, 2109, 2108, 2107, 2106, 2105	2291	1,2,3,4,5,6,7	00:00:00	23:59:59	128	3
2240	if wall lamp - bedroom device status is equal to open, electric curtain - bedroom device status is equal to open, TV - bedroom device status is equal to open, music alarm clock - bedroom device status is equal to open, temperature sensor - bedroom device status is equal to open, lighting - bedroom device status is equal to open Status equals ON, then smart socket-bedroom device status is ON	2110, 2109, 2108, 2107, 2106, 2105	2290	1,2,3,4,5,6,7	00:00:00	23:59:59	128	3
2241	if wall lamp - bedroom device status is equal to open, electric curtain - bedroom device status is equal to open, TV - bedroom device status is equal to open, music alarm clock - bedroom device status is equal to open, temperature sensor - bedroom device status is equal to open, lighting - bedroom device status is equal to open Status equals ON, then TV - bedroom screen brightness is 3	2110, 2109, 2108, 2107, 2106, 2105	2289	1,2,3,4,5,6,7	00:00:00	23:59:59	128	3
2242	if wall lamp - bedroom device status is equal to open, electric curtain - bedroom device status is equal to open, TV - bedroom device status is equal to open, music alarm clock - bedroom device status is equal to open, temperature sensor - bedroom device status is equal to open, lighting - bedroom device status is equal to open Status is equal to ON, then humidifier-bedroom timing is 2.0h	2110, 2109, 2108, 2107, 2106, 2105	2288	1,2,3,4,5,6,7	00:00:00	23:59:59	128	3
2243	if wall lamp - bedroom device status is equal to open, electric curtain - bedroom device status is equal to open, TV - bedroom device status is equal to open, music alarm clock - bedroom device status is equal to open, temperature sensor - bedroom device status is equal to open, lighting - bedroom device status is equal to open Status equals ON, then Weather Detector-Bedroom Device Status is ON	2110, 2109, 2108, 2107, 2106, 2105	2287	1,2,3,4,5,6,7	00:00:00	23:59:59	128	3
2244	if wall lamp - bedroom device status is equal to open, electric curtain - bedroom device status is equal to open, TV - bedroom device status is equal to open, music alarm clock - bedroom device status is equal to open, temperature sensor - bedroom device status is equal to open, lighting - bedroom device status is equal to open status equals on, then TV-bedroom device status is on	2110, 2109, 2108, 2107, 2106, 2105	2286	1,2,3,4,5,6,7	00:00:00	23:59:59	128	3
2246	If the window-living room equipment status is greater than open, then PM2.5 dust detector-living room equipment status is open	2112	2293	1,2,3,4,5,6,7	00:00:00	23:59:59	121	1
